venture_id,company_name,country,sector,funding_stage,team_size,total_capital_raised,last_valuation,revenue_ttm,revenue_growth_pct,gross_margin_pct,burn_rate_monthly,patent_count,founder_background_score,local_employees,local_patents_filed,national_strategy_alignment,competitive_intensity,regulatory_moat,investment_outcome,time_to_outcome_months,is_pre_revenue,is_esg_missing,political_stability_norm,rule_of_law_norm,ip_protection_score,company_age,months_since_funding,capital_efficiency,valuation_multiple,runway_months,bilateral_composite,sanctions_exposure,country_risk_composite,tech_transfer_proxy,employment_impact,esg_composite,esg_risk_flag,bilateral_x_techtransfer,funding_stage_num,stability_x_stage,esg_x_competition,region,outcome_binary,outcome_numeric,founding_year,last_funding_date
V0850,SynFleet,Nigeria,Logistics & Mobility,Series A,94,6205064.61898206,28598153.4413433,51128.5883550628,105.475799876543,27.7451312846827,34824.7172545874,4,3,17,1,1,45,49.2745341488369,Still Active,,0,0,21.9223070665138,20.824080741135,14.0108188047688,16,50.5,0.0082398156174964,559.337825694371,44.544974863828,14.6833064393056,0,36.4835940964778,7.93133532831033,273.969749613805,53.8961659377256,0,1.16458227098471,2,7.30743568883795,206.349092021222,Africa,0,0,2010,2022-01-17
V0851,CipherGrid,Indonesia,Energy & Clean Tech,Series C,56,149235335.487964,1166823974.17525,22011619.5487367,41.8867321747397,33.6619338130626,922768.149897782,35,1,1,2,2,41,50.2764622181527,Write-off,67.0,0,0,47.2202916620305,41.4299660844074,53.1994548062883,9,75.7,0.147496030191267,53.0094558281705,40.4314278468799,21.5857371373306,0,51.2705674535622,28.451579254996,0.670082589173828,42.1575663203761,0,6.14148310940275,4,31.4801944413536,157.571054816435,Southeast Asia,0,1,2017,2019-12-25
V0852,StratosSkill Inc,South Korea,Edtech,Series C,300,150666694.002335,972409004.91053,12299899.8248516,13.5151009442379,63.7875422125282,464121.367118367,0,2,5,0,2,50,9.77897731473458,Successful Exit,43.0,0,0,67.6226720508349,74.6325017202334,92.0024147917989,4,25.7,0.081636488450865,79.0582865517164,81.1569476631691,34.4153656724174,0,71.6610902625121,46.0012073958994,3.31858346870111,60.6147041767533,0,15.8314837390259,4,45.0817813672232,238.326447602161,East Asia,1,3,2022,2024-02-01
V0853,Atlas Fund,Germany,Fintech,Series C,166,219741831.862199,1379858001.20752,3700000.0,26.8480970394265,78.5380499038344,443407.919167896,4,1,11,0,3,82,71.737268772622,Partial Return,39.0,0,1,76.015104801294,85.3985613303282,97.0832578526691,3,18.5,0.0168379409994191,372.934594920951,120.0,36.5510629498321,0,82.3383336184097,48.5416289263345,5.00587435117866,,1,17.7424813457384,4,50.676736534196,,Europe,0,2,2023,2024-09-04
V0854,Dune Hub,United Kingdom,Digital Economy,Seed,7,100000.0,377629.87692991,0.0,159.764751617374,57.5415990713055,376.265182641063,1,3,0,6,3,117,7.18207337355134,Successful Exit,25.0,1,1,74.3262934545861,86.1751609484243,95.9972694524095,9,51.7,0.0,,66.4425016009218,37.1015036425977,0,81.919032532812,53.5541902817603,0.0,,1,19.869409858151,1,12.3877155757643,,Europe,1,3,2017,2021-12-13
V0855,Vertex Fund,Kenya,Fintech,Series A,25,7578201.78108713,42264885.5838672,379529.7976123,119.720784171555,73.6786405246487,24504.8079892076,0,3,0,0,3,111,41.4660968468392,Successful Exit,39.0,0,1,37.4514689943484,33.0022473298201,28.9154664425537,6,69.4,0.0500817751461157,111.361178620926,77.3134172733032,17.1956200323536,0,47.3068023769579,14.4577332212768,0.0,,1,2.48609687002213,2,12.4838229981161,,Africa,1,3,2020,2020-07-01
V0856,Vertex.fi,India,Fintech,Series D,138,306186370.293338,1366233771.73652,144209667.501872,-0.532141546849001,69.5312377748025,603191.059923307,5,2,20,0,4,88,66.4089281739454,Successful Exit,29.0,0,0,43.4713524278308,47.4680085832022,63.9784038295088,7,74.4,0.470986567310992,9.4739402385682,120.0,61.0671687870092,0,53.8977425614898,31.9892019147544,6.531969395254,62.4112208858682,0,19.5348999269002,5,36.2261270231923,280.141275947694,South Asia,1,3,2019,2020-02-01
V0857,Dune.power,Brazil,Energy & Clean Tech,Series B,62,75194497.915541,287326327.032093,600934.042638207,72.9049184803835,50.52316524608,152199.989955356,37,3,0,2,4,35,72.2503701303413,Still Active,,0,0,43.7458260221097,50.1508019754743,55.3183533923151,7,84.2,0.0079917289069897,478.132884219172,120.0,18.6402234390549,0,50.4754455961053,29.5110285480094,0.0,58.3401083866231,0,5.50092166051224,3,21.8729130110548,209.062883275046,Americas,0,0,2019,2019-04-13
V0858,Cipher.agri,Australia,Agritech & Food,Series B,33,42818893.5016854,317953302.534372,493361.976226772,70.9911982084114,58.3064302745347,108674.803362667,16,2,3,1,5,38,48.6024961541327,Still Active,,0,0,78.1133608725532,82.7556066082753,90.5987733534921,10,78.9,0.0115220627129786,644.46252012787,98.5023486971286,26.9564819546865,0,81.5223133050219,46.225312602672,7.00625297541122,48.8283948514512,0,12.4607180502367,3,39.0566804362766,178.88583461985,Oceania,0,0,2016,2019-09-20
V0859,CryoShip,Indonesia,Logistics & Mobility,Series B,26,18223822.3566606,83963654.5576203,1239308.04264224,44.4653299358051,39.1800703518703,64797.4217089343,2,1,0,0,1,17,37.6863311385097,Partial Return,52.0,0,0,42.8960277646014,41.5433504270074,53.013552670748,12,14.8,0.0680048355601586,67.7504314251095,70.3107541783097,21.5200380082804,0,49.9399265027116,26.506776335374,0.0,30.0112201431218,0,5.70426834214237,3,21.4480138823007,86.7435831216839,Southeast Asia,0,2,2014,2024-12-24
V0860,Drift.energy,Germany,Energy & Clean Tech,Series C,178,153369023.617616,621961909.543131,15313411.876763,28.1847985428123,51.4231251915952,972800.518631737,5,3,10,0,4,40,60.4654703011357,Write-off,49.0,0,0,73.5898466438292,83.8672825863235,96.805857294296,10,33.5,0.0998468368354669,40.6155019239646,39.4143045465613,31.2074738569415,0,83.2028632034856,48.402928647148,6.52022146592799,56.0297794717475,0,15.1053313035527,4,49.0598977625528,208.070623949884,Europe,0,1,2016,2023-06-11
V0861,Drift.urban,Singapore,Infrastructure,Series A,50,2722254.33864182,20755725.2529797,148762.150169354,37.9825739388264,34.2381083535344,13490.1803999039,1,4,7,1,1,18,53.9596977377272,Write-off,80.0,0,0,78.4361418918265,89.9629917506964,95.0934370293555,14,21.4,0.0546466757560847,139.522890932611,50.4488127279085,38.6553487904472,0,88.8367916872791,48.4726444406036,257.139823441053,61.3059565302425,0,18.7372697764686,2,26.1453806306088,180.511648062729,Southeast Asia,0,1,2012,2024-06-09
V0862,QuantumLabs Inc,South Korea,Deeptech / AI,Series B,52,84552143.6302308,303153693.794944,3739360.91257243,8.66490361087975,74.6885476420395,309353.503729471,15,2,1,0,4,48,13.2959565240596,Still Active,,0,0,66.1647762085701,76.395169747842,90.6396437580684,10,18.6,0.0442255009988352,81.0709907074453,68.3297122958815,27.155108009921,0,72.6091390997649,45.3198218790342,1.18270212565309,50.2261031347014,0,12.3066465811555,3,33.082388104285,195.470967674628,East Asia,0,0,2016,2024-09-01
V0863,AetherFarm,United Kingdom,Agritech & Food,Seed,36,500256.369236167,3301830.26576804,0.0,100.336585756356,36.203147654463,2833.28353732027,5,3,2,0,4,13,21.0399863574372,Partial Return,57.0,1,0,81.5718168707481,75.0603705280616,95.6662829251575,16,-2.5,0.0,,44.1410436554217,32.9824609373236,0,84.1959419672161,47.8331414625787,399.79500971747,45.1082109515835,0,15.7765471979898,1,13.5953028117913,119.043154737607,Europe,0,2,2010,2026-05-28
V0864,Cascade.ai,United States,Deeptech / AI,Series B,49,48030970.415271,292513859.352463,1560797.22565467,35.748582281763,79.8079916931087,216577.964201305,15,1,0,0,3,47,36.9633837262416,Still Active,,0,0,71.2815399844089,79.1919535734976,98.5095392480896,5,19.6,0.0324956421275725,187.413108214469,55.4430486411662,40.5793154524126,0,76.4705943057544,49.2547696240448,0.0,59.8194898790572,0,19.9872483411002,3,35.6407699922044,231.5732696918,Americas,0,0,2021,2024-08-03
V0865,CoreLabs Inc,China,Deeptech / AI,Series C,95,371847335.88247,2812156592.9696,19961638.9297012,38.6984097055765,57.6204852215647,1395882.19643979,15,1,0,0,4,62,33.4356270127685,Partial Return,70.0,0,0,37.0847768232852,42.5664708977964,62.2972829278946,9,96.5,0.0536823502643313,140.878041270717,66.5971915163881,34.8560571551539,32,50.4620917848988,31.1486414639473,0.0,65.9087195692483,0,10.8571882717274,4,24.7231845488568,273.068704819353,East Asia,0,2,2017,2018-04-10
V0866,ForgeLogistics Inc,United Kingdom,Logistics & Mobility,Seed,20,114897.527957189,813044.695769821,7470.84156179062,107.528643210759,43.2271292245883,274.433444274465,3,2,0,0,1,31,47.2299885657049,Partial Return,51.0,0,0,72.4163609096426,82.7111626527285,96.0732732042889,1,-7.9,0.0650217780540433,108.82906417506,104.667935299349,35.7007406599284,0,84.3514113245735,48.0366366021444,0.0,56.6641484190557,0,17.1494350550838,1,12.0693934849404,196.382973577493,Europe,0,2,2025,2026-11-05
V0867,CipherCapital,Vietnam,Fintech,Series B,54,50347463.4255352,321172697.105653,352314.104471512,102.947544846395,67.3465582195308,317283.063266993,2,4,3,1,1,154,61.0073887566489,Still Active,,0,0,51.4370224985207,46.0872448915731,45.9582561569239,10,28.8,0.0069976535162012,911.60896776309,39.6707776544377,37.4834517436798,0,53.0957697752284,23.9050540043879,5.95859214325077,49.2388861600941,0,8.96043938203536,3,25.7185112492603,248.332635188946,Southeast Asia,0,0,2016,2023-11-01
V0868,Dune Pay,Thailand,Fintech,Series A,32,14357451.2679597,60734088.257968,108224.123062604,107.867346973586,66.1217039038692,68716.2846195729,4,4,2,1,2,150,44.5142398970036,Still Active,,0,0,53.1593403408941,48.1112492586894,56.2672350886301,8,99.5,0.0075378366983643,561.188083943494,52.2345298041268,18.638751913614,0,56.0262258847646,29.0595434702409,13.9300490224418,42.5494359710115,0,5.41633621464705,2,17.7197801136313,213.482427165203,Southeast Asia,0,0,2018,2018-01-08
V0869,Drift Digital,Israel,Digital Economy,Seed,3,100000.0,522562.956198802,2922.89544351845,112.814998920209,78.0906937081457,386.295786177472,2,2,0,0,3,59,7.53445123966834,Write-off,39.0,0,0,53.7106308518127,66.3050541125552,93.099789387623,8,86.6,0.0292289544351845,178.782637387043,64.7172474941636,0.0,0,66.4962412838923,46.5498946938115,0.0,50.4503102168267,0,0.0,1,8.95177180863546,206.560953298682,MENA,0,1,2018,2019-02-01
V0870,Cipher.commerce,United States,Digital Economy,Series A,30,5705168.5542935,43899712.7308916,265983.450409359,-25.4784673431404,67.8646789588705,22011.1079482051,3,1,2,0,1,130,11.1696835051066,Partial Return,27.0,0,0,73.2910148819581,76.8890601424665,98.0763476250736,16,72.9,0.0466214885464145,165.046782660079,64.798743522117,34.8233170523176,0,78.6421093274034,49.0381738125368,35.0559318443776,53.0332823792714,0,17.0767187434062,2,24.430338293986,258.547716295994,Americas,0,2,2010,2020-03-16
V0871,EchoAI,India,Deeptech / AI,Seed,3,251112.569447304,659827.020626164,0.0,103.53856501325,38.855242564707,1379.07117137041,16,4,0,2,6,29,11.1562201953377,Successful Exit,49.0,1,0,46.4363806848928,47.5492789538898,60.3032029374553,3,18.2,0.0,,45.5220467696687,61.7535688400771,0,56.6407001716476,32.0034533205795,0.0,52.5127379529696,0,19.763274577526,1,7.73939678081547,178.606186829551,South Asia,1,3,2023,2024-09-13
V0872,ApexGene Inc,China,Healthtech & Biotech,Series A,11,9040258.91028785,62095956.6897983,14471.7725983672,123.290701959631,52.6672279277282,23178.6139148105,14,3,0,2,3,19,70.7201879127957,Write-off,38.0,0,0,40.2038177512589,43.5975814663295,65.6318764173852,15,9.8,0.0016008139525626,4290.83281040527,97.5064659120032,28.2265317219919,0,50.4863132412717,34.6677900605445,0.0,59.5836712351835,0,9.78551475875314,2,13.4012725837529,178.49672689607,East Asia,0,1,2011,2025-05-22
V0873,Apex.shield,United States,Defense & Aerospace,Series A,10,2945035.48384534,11441336.0046874,94535.1821818647,42.9215843793395,45.5587546256215,11056.7713584065,20,1,0,0,1,2,70.1652660465375,Write-off,58.0,0,0,66.9901072059755,81.7202716633756,98.5414929838403,1,4.4,0.0320998448746803,121.027280432769,66.5889568568814,48.0254120140952,0,76.1566720768828,49.2707464919201,0.0,46.1110561562939,0,23.662479005165,2,22.3300357353251,50.6581729367697,Americas,0,1,2025,2025-11-01
V0874,CatalystNeural,United States,Deeptech / AI,Series C,52,50000000.0,175879659.405792,7069031.54541625,73.8136200842254,56.7268441828843,99086.2751007689,22,3,1,0,4,58,25.621953214384,Partial Return,50.0,0,0,72.3886665225308,80.5079636797206,98.5392495442224,2,-1.0,0.141380630908325,24.8803047879787,120.0,42.2615379164761,0,78.5363417244415,49.2696247721112,2.0,48.9959440424796,0,20.8221011543712,4,48.2591110150205,199.78279643272,Americas,0,2,2024,2026-04-13
V0875,Nimbus.power,United States,Energy & Clean Tech,Series C,78,131521798.307563,496788789.719482,3846563.90484394,40.877287916683,39.1334859900716,271758.030306905,5,3,3,0,3,39,57.8971835858456,Partial Return,52.0,0,0,68.3701214991745,80.3321133631646,98.4893510983132,6,54.8,0.0292465884312861,129.151315826023,120.0,38.3333297854641,8,77.7882643977003,49.2446755491566,2.2809907092241,66.0023135057649,0,18.87712388004,4,45.5800809994497,243.474578215402,Americas,0,2,2020,2021-09-12
V0876,Axiom Capital,Germany,Fintech,Series B,41,15000000.0,42429456.7984898,885268.538372595,47.3638744777048,61.8369681369133,64472.2307264155,3,1,0,0,1,142,56.0076358104528,Partial Return,34.0,0,0,79.7155283188269,89.0454721735693,97.1751511597821,6,21.7,0.059017902558173,47.9283459869574,58.1645765587501,35.4437208069836,0,83.2779798847958,48.587575579891,0.0,57.9412246666489,0,17.2212446354187,3,39.8577641594134,287.553295707561,Europe,0,2,2020,2024-06-01
V0877,VertexSkill Inc,Israel,Edtech,Seed,20,100000.0,784535.29446663,22168.0506430346,20.5538105627534,82.4793385835372,357.069060818402,0,1,0,0,2,32,14.3938689371757,Write-off,24.0,0,0,54.0615807088276,66.4703126146466,92.9216928536624,5,53.9,0.221680506430346,35.3903600772012,70.0144670689194,5.10222822606137,0,66.319664840773,46.4608464268312,0.0,66.521254240459,0,2.37053842045681,1,9.01026345147127,232.592068449999,MENA,0,1,2021,2021-10-07
V0878,NexusMaterials,South Korea,Advanced Manufacturing,Series D,291,313357892.372157,2282586718.41372,96829567.5637777,42.5555047765294,27.3284908409216,1649586.47247727,44,4,5,1,2,9,26.2442933155938,Successful Exit,41.0,0,0,65.7376892455581,70.0048077352349,90.6635324351903,8,88.0,0.309006314890511,23.5732408585866,47.4903707081159,29.8111829245311,0,70.8049898876274,46.2576921435211,1.59561961632732,52.6265835814692,0,13.7899652215715,5,54.7814077046317,121.177186849896,East Asia,1,3,2018,2018-12-20
V0879,HeliosEnergy,Singapore,Energy & Clean Tech,Series B,13,19815011.8441272,106323545.654772,400000.0,19.2343412849535,31.2853155119356,130785.456270937,7,2,0,6,5,14,55.3813800662417,Still Active,,0,0,83.1855453955031,86.1252596137808,94.08966356631,5,56.5,0.0201867151605337,265.808864136931,37.8769406192193,36.235504010498,0,89.1818762750905,52.6003873387105,0.0,42.2284596812512,0,19.0600154636559,3,41.5927726977515,114.356788732049,Southeast Asia,0,0,2021,2021-07-22
V0880,TeraCapital,United States,Fintech,Seed,13,224232.366624696,1442501.94615958,0.0,46.1375814285249,69.6098369594538,1337.27538178532,4,3,0,1,2,35,68.3427209064712,Successful Exit,42.0,1,0,68.5947311294601,79.5700423263068,98.8216947905353,14,91.6,0.0,,41.9196318273157,41.7614867492164,0,75.7775437423304,50.3367733211936,0.0,55.3703752690993,0,21.0213849205133,1,11.4324551882433,198.420788406239,Americas,1,3,2012,2018-09-04
V0881,OrionPay Inc,China,Fintech,Series C,157,272352495.45758,1514626986.93179,11826695.1240466,-7.62154009568153,70.6337707055212,1055681.56123704,2,1,20,2,3,61,73.0481320408474,Successful Exit,24.0,0,0,38.8519773035906,45.9279883422731,65.6882981941672,14,56.4,0.0434242216293139,128.068490059591,64.4968391648419,40.0225983741117,0,50.2103627891259,34.6960009489355,7.34342454487076,57.4423037406665,0,13.8862411116704,4,25.9013182023937,237.072106924309,East Asia,1,3,2012,2021-07-26
V0882,AxiomBuild Inc,China,Advanced Manufacturing,Seed,9,164183.620850041,1143322.88550586,0.0,133.769230707155,36.6543205845773,583.829583819437,20,3,0,1,3,20,40.564939414464,Partial Return,64.0,1,0,40.1135000766662,44.4070815784992,69.8917557821306,7,79.4,0.0,,70.3045997497871,31.1907886524811,0,49.250546112784,35.8718038169912,0.0,51.6210234346519,0,11.1886985143904,1,6.68558334611103,157.161364105044,East Asia,0,2,2019,2019-09-04
V0883,VertexEnergy,China,Energy & Clean Tech,Series B,58,45935779.59502,328266661.056543,2096455.83405365,54.6916289712026,17.9616374674346,210937.462081968,5,1,2,1,3,13,51.8251118219289,Still Active,,0,0,43.9654028647673,46.5518782087059,64.3423545014883,6,10.0,0.0456388430225081,156.581720313093,54.4424152324942,32.6941947306896,0,52.2218365443876,33.09710317667,4.35390455464659,59.5180526660859,0,10.8208313627978,3,21.9827014323836,157.071553132861,East Asia,0,0,2020,2025-05-18
V0884,Cryo.energy,Germany,Energy & Clean Tech,Series A,35,9110119.30405465,34439415.4133835,158672.520630619,60.4080851021384,39.7791139427323,19358.284305098,5,4,0,0,2,23,39.689968999907,Write-off,71.0,0,0,71.2379875123269,91.8370300958013,96.9151955684216,2,15.6,0.017417172633513,217.047131264502,117.651429750614,33.4415245227346,0,80.3463756323144,48.4575977842108,0.0,53.8291339351629,0,16.204959446135,2,23.7459958374422,171.071885286957,Europe,0,1,2024,2024-12-01
V0885,TeraUrban,Egypt,Infrastructure,Series A,56,2000000.0,10057225.4771527,100000.0,89.6097970614862,16.8857012570833,13209.9355234159,0,3,2,0,2,15,59.7539092189807,Write-off,87.0,0,0,30.3950654590953,32.7204155357141,27.8906745329813,12,99.8,0.05,100.572254771527,37.8502982935607,37.5723546849029,0,42.8328047717967,13.9453372664906,100.0,52.4906087229033,0,5.23959157977181,2,10.1316884863651,145.534869768622,MENA,0,1,2014,2018-01-01
V0886,Neo Ledger,United States,Fintech,Series D,69,487645293.055555,2921806034.16193,17942911.5432089,29.689850625995,61.3443716519969,3204624.64165724,1,1,0,0,4,132,60.5395632419187,Still Active,,0,0,75.3265966717135,73.9069158989457,98.3650525461028,3,19.0,0.0367950061217237,162.839014567164,38.0423097542068,45.5345923328418,0,79.4755297271446,49.1825262730514,0.0,60.85799333369,0,22.3950628374268,5,62.7721638930945,297.616834644736,Americas,0,0,2023,2024-08-19
V0887,SynAlloy,United States,Advanced Manufacturing,Series A,25,2000000.0,15690705.8893326,1588464.76385347,45.3793309472462,34.7351952712687,12562.8737433995,30,3,3,1,3,15,35.3808433613631,Still Active,,0,0,66.46459211648,84.1808425458595,98.6324853928626,10,27.7,0.794232381926737,9.87790616851226,39.7998109519086,38.7469384621507,0,76.8370765611371,50.2421686223572,150.0,52.4480002648307,0,19.4673021581547,2,22.1548640388266,145.416734038298,Americas,0,0,2016,2023-12-04
V0888,OmniLedger Inc,Saudi Arabia,Fintech,Seed,40,164249.103086528,1027343.90783416,24562.1213808495,32.9097694824092,75.3055411945189,817.577661951991,0,2,27,27,1,47,71.0428867469505,Still Active,,0,0,55.0459181267585,53.5081851715861,72.0396373611649,8,65.9,0.149541890453489,41.8263509044929,50.2243122367049,53.2188465227672,0,64.962325509486,61.0198186805824,1000.0,59.2418140367514,0,32.47404365209,1,9.17431968779308,229.336970387089,MENA,0,0,2018,2020-10-12
V0889,DriftVolt,United States,Energy & Clean Tech,Series D,756,200000000.0,1487398511.81857,31931732.0064131,-5.72908397519068,24.1832257609445,836453.458662152,12,2,56,2,3,45,58.025965876665,Partial Return,49.0,0,0,72.5784584611164,79.0719280924838,98.4367895634196,9,42.0,0.159658660032065,46.5805773241439,59.7761889585242,44.6320745654654,0,75.9074243189648,51.0702466335616,28.0,55.8422847432014,0,22.7937105582583,5,60.482048717597,213.80008304235201,Americas,0,2,2017,2022-10-01
